,ID,class,formula,interface_atom,spacegroup,alphax_el,alphaz_el,ehull,a,dipole,density,dos_at_ef_nosoc,energy,hform,workfunction,efermi,evac,MagpieData mean Polarizability,MagpieData mean FirstIonizationEnergy,MagpieData mean CovalentRadius,MagpieData mean NValence,PymatgenData mean X,DemlData mean molar_vol,MagpieData mean Polarizability_A,MagpieData mean FirstIonizationEnergy_A,MagpieData mean Density_A,MagpieData mean MendeleevNumber_A,MagpieData mean CovalentRadius_A,MagpieData mean NsValence_A,MagpieData mean NValence_A,MagpieData mean NsUnfilled_A,PymatgenData mean X_A,PymatgenData mean atomic_radius_A,DemlData mean molar_vol_A,MagpieData mean Polarizability_interface,MagpieData mean NValence_interface
65,537d021fd411a268ebed1b17c9376f56,TMDC-H,Hf1 Se2,Se1,187,4.380249740776928,0.3975545718600775,0.1735727062561025,3.676827795429272,-2.1490182364008678e-09,2.5984350197079817,0.0,-17.99813939565576,-1.175477046681383,5.8999716549002965,-1.8193238259325168,4.08064782896778,7.913333333333333,8.776616666666667,138.33333333333334,16.666666666666668,2.1333333333333333,15.426666666666668,16.2,6.82507,13310.0,45.0,175.0,2.0,18.0,0.0,1.3,1.55,13.44,3.77,16.0
66,923e19b2b1cc1f69eff3513f5e286768,TMDC-H,Mo1 Se2,Se1,187,7.27956216571022,0.4116217953104684,0.0,3.3197487878576672,-5.958587685442014e-14,2.408512668018981,0.0,-20.291055724621312,-0.7077534906148024,4.611520557600973,-0.0271899134123547,4.5843306441886185,6.78,8.865736666666667,131.33333333333334,12.666666666666666,2.42,14.073333333333336,12.8,7.09243,10280.0,50.0,154.0,1.0,6.0,1.0,2.16,1.45,9.38,3.77,16.0
67,750792b7947104f57fad6c71e129fa13,TMDC-H,Ru1 S2,S1,187,13.33974341477581,0.3962100017121198,0.4345461367045817,3.331724299467937,1.2261408553119063e-10,1.6025476390841362,2.6439279970599547,-18.02165178644755,-0.134102606720211,4.761615934738884,-0.7477964575457344,4.013819477193149,5.133333333333333,9.360173333333334,118.66666666666669,6.666666666666667,2.4533333333333336,13.076666666666666,9.6,7.3605,12370.0,56.0,146.0,1.0,8.0,1.0,2.2,1.3,8.17,2.9,6.0
68,91cb2a4a21eda07d96e77675cf4f7142,TMDC-H,Sc1 Te2,Te1,187,23.70536447897734,0.4920034405297954,0.2850661279554169,3.742110073999023,5.335416515272072e-14,2.161955805384014,2.9711726961597686,-13.298331432477678,-0.7429842809259029,5.3318962803208025,-1.197568794469193,4.1343274858516095,9.6,8.193563333333334,148.66666666666666,11.666666666666666,1.8533333333333333,18.64,17.8,6.56149,2985.0,11.0,170.0,2.0,3.0,0.0,1.36,1.6,15.0,5.5,16.0
69,d176dd53b92cf6cc6f84a8dd15ac35e4,TMDC-H,Ti1 Te2,Te1,187,15.918453290117048,0.4617955562050533,0.1089021664111117,3.736779843452808,-6.114764298607582e-13,2.2414080371037377,0.0,-14.871776011028858,-0.5908026985863012,5.250302723997873,-1.1000289905339256,4.150273733463948,8.533333333333333,8.282440000000001,145.33333333333334,12.0,1.913333333333333,17.186666666666667,14.6,6.82812,4507.0,43.0,160.0,2.0,4.0,0.0,1.54,1.4,10.64,5.5,16.0
70,81544038a0b675f49b28dd0044533816,TMDC-H,V1 S2,S1,187,7.39496058577293,0.3653330159265887,0.0,3.1862010185660887,1.892604320566932e-08,1.208820658523936,0.5255424032192934,-19.31768825891117,-0.879171166097669,5.948175475551098,-1.8916464787055205,4.056528996845578,6.066666666666666,9.155403333333334,121.0,5.666666666666667,2.263333333333333,13.126666666666663,12.4,6.74619,6110.0,46.0,153.0,2.0,5.0,0.0,1.63,1.35,8.32,2.9,6.0
71,f59ba01fbb09d4f94cb874b0b0057e3e,TMDC-H,Cu1 Se2,Se1,187,18.54764199421244,0.3582899351187353,0.2223773846313796,3.8441183738344455,-8.526897929457708e-15,1.6473485399640315,2.9535655019473364,-10.275024158980695,0.122248432870478,3.8858989506197448,-1.0572828811917556,2.8286160694279894,4.5633333333333335,9.077053333333334,124.0,14.333333333333334,2.333333333333333,13.316666666666668,6.15,7.72638,8920.0,64.0,132.0,1.0,11.0,1.0,1.9,1.35,7.11,3.77,16.0
72,412d30cd82ff4765645712ef603f0545,TMDC-H,Ni1 Se2,Se1,187,12.05816923770613,0.5791852409245138,0.1798080079370733,3.50663013154786,2.2599043573046872e-08,1.9117529968921776,3.705280825158157,-14.447697410628209,-0.0782872172759994,4.409891124536125,-0.8941324131421376,3.515758711393988,4.78,9.048193333333334,121.33333333333331,14.0,2.3366666666666664,13.143333333333336,6.8,7.6398,8908.0,61.0,124.0,2.0,10.0,0.0,1.91,1.35,6.59,3.77,16.0
73,3c85cc5ec3d54dc95c059efab0cce9aa,TMDC-H,Os1 Se2,Se1,187,33.0104066846453,0.4164225401601836,0.3220641997090384,3.513458537964034,-8.19377038666564e-08,3.007531775733299,2.578140413347546,-17.71021982373982,0.1487294609293125,4.0371078889544165,0.1399838658112884,4.177091754765705,5.346666666666667,9.314336666666668,128.0,18.0,2.433333333333333,13.753333333333336,8.5,8.43823,22590.0,57.0,144.0,2.0,22.0,0.0,2.2,1.3,8.42,3.77,16.0
74,feee2d79419fed165540dd1f8a3e67bb,TMDC-H,Pt1 S2,S1,187,17.945284084484374,1.3974033501636898,0.5931075500213048,3.490705311310608,-5.435040769952288e-09,2.2938835728159934,2.247295825035992,-13.914335035927094,0.1986316827868677,5.196040466748584,-1.4433368694838518,3.752703597264732,4.1000000000000005,9.89294,115.33333333333331,12.0,2.48,13.383333333333333,6.5,8.9588,21090.0,63.0,136.0,1.0,24.0,1.0,2.28,1.35,9.09,2.9,6.0
75,ad52587b9d266e2e4d21d5e458866b92,TMDC-H,Te2 Au1,Te1,187,17.88737609354269,0.5280022805809896,0.3105562595322156,3.852414655183639,-2.614467817161556e-10,3.1608516710403007,1.7807620110580915,-8.918814739880334,0.2069277680853378,4.6274866811983895,-0.6372669862496901,3.9902196949487,5.6000000000000005,9.081576666666669,137.33333333333334,19.0,2.2466666666666666,17.043333333333333,5.8,9.22553,19300.0,66.0,136.0,1.0,25.0,1.0,2.54,1.35,10.21,5.5,16.0
76,72d2311286e578128ceb7320f691c56d,TMDC-H,Co1 Te2,Te1,187,18.9721356852315,0.5116194411854754,0.1598065817196534,3.6126950916599943,1.8129412938501098e-15,2.564411545291597,1.2285250171712043,-14.826138733054435,-0.062589125495073,4.291787053755283,-0.1253846501258523,4.166402403629431,6.166666666666667,8.633403333333334,134.0,13.666666666666666,2.026666666666667,15.863333333333337,7.5,7.88101,8900.0,58.0,126.0,2.0,9.0,0.0,1.88,1.35,6.67,5.5,16.0
77,24e58017f943143a45824576c833075d,TMDC-H,Cr1 Se2,Se1,187,10.308959783810236,0.8814068465535241,0.0,3.2101661708703797,-1.2587294417871956e-14,2.1522449176412075,0.0,-17.831885712091196,-0.4858993582266369,4.903672367054148,-0.540932873321042,4.362739493733106,6.38,8.757096666666667,126.33333333333331,12.666666666666666,2.2533333333333334,13.35666666666667,11.6,6.76651,7140.0,49.0,139.0,1.0,6.0,1.0,1.66,1.4,7.23,3.77,16.0
78,ec797b2dd6108ac36f4769bc56c38684,TMDC-H,Mn1 S2,S1,187,27.85371228218185,0.3821096571561123,0.1153695608597781,3.0911955234125985,-1.582231945032306e-09,1.34330078781556,3.7564926018539593,-19.227205246356345,-0.4514455349081849,5.248894910847925,-1.1229772435291363,4.125917667318789,5.066666666666666,9.38468,116.33333333333331,6.333333333333333,2.236666666666667,12.803333333333333,9.4,7.43402,7470.0,52.0,139.0,2.0,7.0,0.0,1.55,1.4,7.35,2.9,6.0
79,8e981d489c3898a53a87720d2f3e5216,TMDC-H,Te2 Pb1,Te1,187,14.569030203599263,0.6275292051702472,0.4080224295855567,3.5749633712087974,1.7605465790387806e-05,3.4136107418276422,1.965120716803593,-9.786364434333086,0.12729060712866,4.884231157527327,-0.111851553145106,4.772379604382221,5.998333333333334,8.478610000000002,140.66666666666666,20.0,2.1766666666666667,19.72666666666667,6.995,7.41663,11340.0,81.0,146.0,2.0,28.0,0.0,2.33,1.8,18.26,5.5,16.0
80,725ce21736684c08019ef46793c5284a,TMDC-H,Te2 W1,Te1,187,8.859341230766004,0.4669109779607955,0.026295396081462,3.55007622207136,-2.003519737796457e-09,3.586542647675108,0.0,-18.223252816143983,-0.1094717719726171,4.149995964878744,0.6829023514712022,4.8328983163499455,7.366666666666667,8.627743333333333,146.0,17.333333333333332,2.186666666666667,16.796666666666667,11.1,7.86403,19250.0,51.0,162.0,2.0,20.0,0.0,2.36,1.35,9.47,5.5,16.0
81,7e421571701d2c835cd97f6b94ceea51,TMDC-T,Cr1 Se2,Se1,164,47.432782942587046,0.919250473368006,0.1397455238364576,3.2226625648737603,3.205545510867579e-14,2.1346228567460765,0.6269107271298723,-17.412649140581824,-0.3461538343901793,4.68915394439847,-0.3599393808799489,4.329214563518521,6.38,8.757096666666667,126.33333333333331,12.666666666666666,2.2533333333333334,13.35666666666667,11.6,6.76651,7140.0,49.0,139.0,1.0,6.0,1.0,1.66,1.4,7.23,3.77,16.0
82,34f5cf72cac25a6514a7545fd23ad3aa,TMDC-T,Cu1 Se2,Se1,164,56.54693782905498,0.4242455497719968,0.2668576740944927,3.3898579515657823,6.8258944380914e-14,2.0458395333856334,2.823075499840621,-10.141583290591356,0.1667287223335911,5.4124693110088336,-1.5889973099309016,3.823472001077932,4.5633333333333335,9.077053333333334,124.0,14.333333333333334,2.333333333333333,13.316666666666668,6.15,7.72638,8920.0,64.0,132.0,1.0,11.0,1.0,1.9,1.35,7.11,3.77,16.0
83,fa356f1af2be60ae102ba586c6711b8d,TMDC-T,Te2 Ir1,Te1,164,25.139444864510587,0.5504721882756325,0.1372214339414381,3.881027313452087,3.087762685512737e-11,3.188083625943148,2.715704893232473,-16.27446572779582,-0.1963722131811067,4.91802868581431,-0.7954604972664638,4.122568188547846,6.2,8.995406666666668,139.0,18.33333333333333,2.1333333333333333,16.48,7.6,8.96702,22560.0,60.0,141.0,2.0,23.0,0.0,2.2,1.35,8.52,5.5,16.0
