,ID,class,formula,interface_atom,alphax_el,alphaz_el,ehull,a,dipole,density,dos_at_ef_nosoc,energy,hform,workfunction,efermi,evac,MagpieData mean Polarizability,MagpieData mean Density,MagpieData mean CovalentRadius,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NpUnfilled,PymatgenData mean X,PymatgenData mean atomic_mass,PymatgenData mean atomic_radius,DemlData mean molar_vol,MagpieData mean Polarizability_A,MagpieData mean Density_A,MagpieData mean NpValence_A,MagpieData mean NdValence_A,MagpieData mean NValence_A,PymatgenData mean X_A,PymatgenData mean atomic_radius_A,DemlData mean molar_vol_A,MagpieData mean FirstIonizationEnergy_B,MagpieData mean Density_B,MagpieData mean CovalentRadius_B,MagpieData mean NValence_B,PymatgenData mean X_B,PymatgenData mean atomic_mass_B,PymatgenData mean atomic_radius_B,DemlData mean molar_vol_B,MagpieData mean Polarizability_interface,MagpieData mean Density_interface,MagpieData mean NpValence_interface,MagpieData mean NdValence_interface,MagpieData mean NValence_interface,PymatgenData mean X_interface,PymatgenData mean atomic_radius_interface,DemlData mean molar_vol_interface
0,a3df813577b9c6e3e759f1a4fb8696c0u_t_b,u_t_b,Te1 As1 Br1,Br1,6.708968478363143,0.4201992031339304,0.0,3.9823409819822246,0.089187662036882,1.7511003235620963,0.0,-10.18609094650988,-0.2445322069170667,5.697260893247463,-1.950792988940105,3.746467904307357,4.286666666666666,5029.0,125.66666666666669,10.0,0.0,16.0,2.0,2.4133333333333336,94.14186666666666,1.2333333333333332,17.73,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78
1,43a4da37cd31ecfa817800dc7b093b78u_t_b,u_t_b,As1 S1 I1,I1,6.913867720124239,0.4105844221957115,0.0641568110725836,3.843696739005013,-0.0375309521069565,1.5566797091727458,0.0,-10.54231755217624,-0.1075719069971701,4.824695001359753,-1.775325105272145,3.049369896087609,4.078333333333333,4209.0,121.0,6.666666666666667,0.0,12.666666666666666,2.0,2.473333333333333,77.96369,1.1833333333333331,18.066666666666663,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
2,19bc5c127df78033433206bcf6ad939cu_t_b,u_t_b,Bi1 S1 I1,I1,4.106626593132567,0.4478902428020689,0.1396479356390993,4.087039278492224,-0.0120431353052756,2.316560293834247,0.0,-11.09084456830049,-0.2867231048153596,5.394929026582185,-1.713277058119434,3.681651968462751,2.775,5560.0,130.66666666666666,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.42,122.64995666666668,1.3333333333333333,20.85333333333333,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
3,7ee8b38872f974878cec9027d6e5d5b5u_t_b,u_t_b,Zr1 I1 Cl1,I1,6.220282832827361,0.407798747960379,0.0783280864145055,3.636030951164163,-0.0486763313366568,2.0171349285303672,0.0,-14.351866640647316,-1.228455701448869,2.9517138684677646,0.8261964136713401,3.777910282139105,8.368333333333332,3818.071333333333,138.66666666666666,4.0,0.0,9.333333333333334,0.6666666666666666,2.3833333333333333,84.52715666666667,1.3166666666666669,19.043333333333333,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39,6.6339,6511.0,175.0,4.0,1.33,91.224,1.55,14.02,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
4,b2d1688b08bce01d1a97d94750da664au_t_b,u_t_b,Sb1 Se1 Cl1,Cl1,4.134008295215382,0.3784394686718192,0.0038446805991197,4.032085366867487,0.0629102947947478,1.4284158611019415,0.0,-11.28543666098816,-0.5371298873350039,5.980377698709775,-2.5178208657459136,3.462556832963861,4.183333333333333,3839.738,120.33333333333331,6.666666666666667,0.0,12.666666666666666,2.0,2.5866666666666664,78.72433333333333,1.2,17.333333333333332,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
5,eeea8b16d6b294ee4091908b9e7d1bf3u_t_b,u_t_b,Sb1 Se1 I1,I1,6.005005744476785,0.4393912294257669,0.0192147487738226,4.167840470945472,-0.0025779544042687,1.8545477117596083,0.0,-10.3047889284019,-0.3124702479929742,4.975965633087207,-1.6694586142567889,3.3065070188304184,5.131666666666667,5485.333333333333,132.66666666666666,10.0,0.0,16.0,2.0,2.42,109.20815666666664,1.3333333333333333,20.11,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
6,d63e6dfdd44b57dc7776e6d6f3e2abc9u_t_b,u_t_b,Nb1 Te1 S1,Te1,8.188005090245467,0.4168684854895625,0.0675698581129793,3.5257303045654904,-0.0351447414902785,2.1367737387327232,1.6253251718275177,-19.889355964017422,-0.7600235868895618,4.917339461379736,-0.8078461933064787,4.109493268073257,8.033333333333333,5590.0,135.66666666666666,4.666666666666667,0.0,9.0,1.3333333333333333,2.0933333333333333,84.19045999999999,1.2833333333333334,15.606666666666667,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.75885,8570.0,164.0,5.0,1.6,92.90638,1.45,10.83,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
7,c9e8dd576ea06d135d56538b550504d6u_t_b,u_t_b,Zr1 Se1 S1,Se1,5.57779451770287,0.3647427854711092,0.0,3.7374974048201786,0.0032369717764339,1.423667063692163,0.0,-19.39907680495371,-1.47840872430724,5.550252499618415,-2.0497910351218125,3.500461464496602,8.19,4430.0,133.33333333333334,4.0,0.0,8.666666666666666,1.3333333333333333,2.1533333333333333,67.41633333333333,1.2333333333333332,15.323333333333332,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.6339,6511.0,175.0,4.0,1.33,91.224,1.55,14.02,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42
8,63ff528504f6d29c0efc934edd7b5566u_t_b,u_t_b,Ti1 Te1 Se1,Te1,35.88847560834248,0.4182806184045675,0.0,3.6453581404058206,-0.0122826828819966,1.8826372480318625,1.5878954705016188,-16.141589503252455,-0.9214092283856776,4.8283479058091885,-1.1910314056183875,3.637316500190801,7.956666666666667,5188.666666666667,139.33333333333334,7.333333333333333,0.0,12.0,1.3333333333333333,2.063333333333333,84.809,1.3166666666666669,15.840000000000002,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
9,2f4fedb7bafc4432d8d56b171891f513u_t_b,u_t_b,Te1 As1 Br1,Br1,7.008894982511758,0.4540268655732301,0.162935288476279,3.867758829042519,0.1228485104957898,1.9854450192898656,0.0,-9.697285081081043,-0.0815969184407876,6.106722615832848,-1.6242883059597464,4.482434309873102,4.286666666666666,5029.0,125.66666666666669,10.0,0.0,16.0,2.0,2.4133333333333336,94.14186666666666,1.2333333333333332,17.73,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78
10,932c482b614fcbfe386cf79d1299ec27u_t_b,u_t_b,Bi1 S1 Cl1,Cl1,3.0080758052987737,0.3855863460473482,0.1301974523513825,3.946800624501973,0.0524237563286447,1.8667012722061291,0.0,-12.150574096593516,-0.5377433427263115,6.3557555261101655,-2.52326864858158,3.8324868775285856,1.8266666666666669,3914.404666666667,118.33333333333331,3.333333333333333,4.666666666666667,14.0,2.0,2.5866666666666664,92.16613333333332,1.2,18.076666666666664,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
11,aa3196329cfb8d01965cca5368035249u_t_b,u_t_b,Bi1 S1 I1,I1,4.476415029013935,0.4216683628180349,0.0143786752344953,4.193010731088459,-0.0342516810174031,2.057882435852277,0.0,-11.466652349514302,-0.4119923652199636,5.107179464508333,-2.027078556385275,3.080100908123057,2.775,5560.0,130.66666666666666,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.42,122.64995666666668,1.3333333333333333,20.85333333333333,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
12,5a5a0fa2b8df7ee2dd00c5aea961b0bcu_t_b,u_t_b,Ti1 Br1 Cl1,Cl1,7.22011163240138,0.363325051456672,0.0152893639839963,3.3794370007289625,0.0263014608896851,1.5030308146857836,0.0,-14.03768715836684,-1.3260897181258648,3.948383125052363,0.0017916053054335,3.950174730357797,6.609999999999999,2543.404666666667,127.33333333333331,4.0,0.0,9.333333333333334,0.6666666666666666,2.553333333333333,54.408,1.1833333333333331,15.936666666666667,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
13,917c0685ba5016c2935e659523ca2b4eu_t_b,u_t_b,Sb1 S1 Br1,Br1,4.07735690755388,0.4153421421224295,0.1829181881219413,3.881030769946308,0.0338853632205689,1.6318904708782294,0.0,-10.9289100887754,-0.2867061751842605,5.902814089890807,-2.120331712526995,3.782482377363812,4.183333333333334,3925.6666666666665,121.33333333333331,6.666666666666667,0.0,12.666666666666666,2.0,2.53,77.90966666666667,1.2,17.833333333333332,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78
14,edbf27a8999033683a95f1c8f2abc48eu_t_b,u_t_b,Sb1 Se1 Cl1,Cl1,4.087636007060299,0.4058806134849148,0.1357173484060058,3.9182518167899287,0.0955897691095651,1.617775061783776,0.0,-10.889818657567504,-0.4052572195281178,6.318254634848704,-2.144677839653469,4.173576795195235,4.183333333333333,3839.738,120.33333333333331,6.666666666666667,0.0,12.666666666666666,2.0,2.5866666666666664,78.72433333333333,1.2,17.333333333333332,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
15,201e884fa2f599211e5fba68a751f783u_t_b,u_t_b,Sb1 Te1 I1,I1,6.662125468597506,0.4956329233408886,0.1225928305106105,4.188772743827494,0.0684201588562387,2.255237010624937,0.0,-9.47226852775072,-0.127628082051069,5.336539417701713,-1.0836136049203775,4.252925812781336,5.708333333333333,5959.0,138.66666666666666,10.0,0.0,16.0,2.0,2.27,125.42149,1.4166666666666667,21.456666666666667,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
16,9d7d1d548ab1cbbf26cf92f33059dc23u_t_b,u_t_b,Nb1 Te1 S1,Te1,19.985982989826912,0.4159858176299938,0.1064657740144709,3.5279991799896027,-0.0509909168807719,1.995313038633172,4.181784446818706,-19.772668216312947,-0.7211276709880702,4.3459509746169,-0.6756942224977114,3.670256752119189,8.033333333333333,5590.0,135.66666666666666,4.666666666666667,0.0,9.0,1.3333333333333333,2.0933333333333333,84.19045999999999,1.2833333333333334,15.606666666666667,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.75885,8570.0,164.0,5.0,1.6,92.90638,1.45,10.83,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
17,6d70504b45fb8f6ec4003ae5a7dc5ac0u_t_b,u_t_b,V1 Te1 Se1,Te1,13.015019276300563,0.4304475997732342,0.0129865260564797,3.4727501641104386,-0.0277490765510347,2.2454596720743965,0.0,-16.718595196591657,-0.5023137733997256,4.826693129181936,-0.8061973056910473,4.020495823490888,7.223333333333334,5723.0,137.0,7.666666666666667,0.0,12.333333333333334,1.3333333333333333,2.0933333333333333,85.83383333333332,1.3,15.066666666666668,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.74619,6110.0,153.0,5.0,1.63,50.9415,1.35,8.32,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
18,133b077fe167017b01ed5cf4058b7850u_t_b,u_t_b,As1 Se1 I1,I1,7.624875898007955,0.4290750819066788,0.0192822038108075,3.934236431191765,-0.0027887342721894,1.783768545521916,0.0,-10.103792741026998,-0.1598181335141267,4.944774162928868,-1.6380969823920393,3.306677180536828,4.368333333333333,5162.0,126.0,10.0,0.0,16.0,2.0,2.4633333333333334,93.59535666666666,1.2333333333333332,18.363333333333333,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
19,3dc4a6ec12e1de8cf0ee902700f087a8u_t_b,u_t_b,Bi1 S1 Cl1,Cl1,3.1573492287467264,0.359044616111041,0.0099205519820101,4.068235125936012,0.0236713397790016,1.642723183833233,0.0,-12.511404797701632,-0.658020243095684,6.058302987442245,-2.89915083741752,3.1591521500247253,1.8266666666666669,3914.404666666667,118.33333333333331,3.333333333333333,4.666666666666667,14.0,2.0,2.5866666666666664,92.16613333333332,1.2,18.076666666666664,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
20,5e98a5b81620b026ec953657c5a7c91cu_t_b,u_t_b,Hf1 I1 Br1,I1,5.957553528130044,0.4325626587503147,0.087291830535003,3.64367606433739,-0.0227098202099217,3.052040852355482,0.0,-13.230398549771522,-0.8870989418839083,2.781958871436532,1.3298253415938548,4.111784213030387,8.091666666666667,7123.333333333333,144.66666666666666,7.333333333333333,4.666666666666667,17.333333333333332,0.6666666666666666,2.306666666666666,128.43282333333337,1.3666666666666665,19.646666666666665,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78,6.82507,13310.0,175.0,18.0,1.3,178.49,1.55,13.44,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
21,5dda04dbfb17a92656794a25b8d8ea56u_t_b,u_t_b,Sb1 S1 Br1,Br1,4.26288404671123,0.3895802181722909,0.0541448982085253,3.9885588026114327,0.0085705211912916,1.4446560379172455,0.0,-11.315229958515648,-0.4154794650976766,5.519721905636662,-2.3742230651029703,3.145498840533692,4.183333333333334,3925.6666666666665,121.33333333333331,6.666666666666667,0.0,12.666666666666666,2.0,2.53,77.90966666666667,1.2,17.833333333333332,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78
22,45109d6fd6f3e54ef50dd071a740a923u_t_b,u_t_b,Sb1 Te1 I1,I1,6.767971309407532,0.463175347776439,0.0,4.318180238442232,0.0405294902991487,1.984154717045301,0.0,-9.84004701928255,-0.2502209125616795,5.048106681183015,-1.4725248674037237,3.575581813779291,5.708333333333333,5959.0,138.66666666666666,10.0,0.0,16.0,2.0,2.27,125.42149,1.4166666666666667,21.456666666666667,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
23,755401ae383cab5c1ce2ab9c1afb448fu_t_b,u_t_b,Nb1 Te1 Se1,Te1,45.990545632366896,0.4373498558535849,0.041938240744668,3.578939952196672,-0.0317083402151345,2.2989160036311924,3.285323537238665,-18.89642320434306,-0.6274671638981436,4.410465706521733,-0.4977374177662415,3.912728288755491,8.323333333333332,6543.0,140.66666666666666,8.0,0.0,12.333333333333334,1.3333333333333333,2.083333333333333,99.82212666666663,1.3333333333333333,15.903333333333334,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.75885,8570.0,164.0,5.0,1.6,92.90638,1.45,10.83,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
24,2cfc5b38c088a725c08897227970e6c6u_t_b,u_t_b,Ta1 Te1 S1,Te1,21.147618881246263,0.4080469319437748,0.0667495559279096,3.538822269272719,-0.0481368365378197,2.674406491424977,2.7773415610942176,-19.10881078874278,-0.669816451660657,4.15249441819167,-0.4365594477036932,3.715934970487976,7.166666666666667,8283.333333333334,137.66666666666666,4.333333333333333,4.666666666666667,13.666666666666666,1.3333333333333333,2.06,113.53762666666668,1.2833333333333334,15.613333333333337,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.54957,16650.0,170.0,19.0,1.5,180.94788,1.45,10.85,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
25,44d5e5d42120f8b004a3f23d0fe298f7u_t_b,u_t_b,V1 Te1 Se1,Te1,33.074686242083416,0.4244449639565095,0.015686664072671,3.4981673372287423,-0.0297836521772165,2.0691046504738337,1.2059551223484208,-16.710494782543083,-0.4996136353835343,4.487352415637872,-0.8392507461185857,3.6481016695192863,7.223333333333334,5723.0,137.0,7.666666666666667,0.0,12.333333333333334,1.3333333333333333,2.0933333333333333,85.83383333333332,1.3,15.066666666666668,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.74619,6110.0,153.0,5.0,1.63,50.9415,1.35,8.32,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
26,38030c56f0e0669f5679726597b20e89u_t_b,u_t_b,Ti1 Bi1 As1,Bi1,39.40365201463964,0.5027944143093194,0.4702070651504975,3.4929423156039787,-0.0361975343415976,2.673848712973238,2.327832707988045,-16.466449373077022,-0.1464699597535338,4.770401005894802,-1.0416850217034093,3.7287159841913926,6.4366666666666665,6671.333333333333,142.33333333333334,7.333333333333333,4.666666666666667,16.0,2.0,1.913333333333333,110.58966666666667,1.3833333333333335,14.966666666666669,4.31,5727.0,3.0,10.0,15.0,2.18,1.15,12.95,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,0.4,9780.0,3.0,10.0,29.0,2.02,1.6,21.31
27,690ebca254d3c0bcc002a405bd647575u_t_b,u_t_b,As1 S1 Cl1,Cl1,4.3033891997000655,0.3595170086347941,0.0472028696547959,3.650384870820115,0.0420007083143918,1.0510836685458569,0.0,-11.58244576565052,-0.3520583733018731,5.975545999238399,-2.5735223992314924,3.402023600006906,3.1299999999999994,2563.404666666667,108.66666666666669,3.333333333333333,0.0,9.333333333333334,2.0,2.64,47.47986666666666,1.05,15.29,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
28,770e7609271333d999f7a3473c099845u_t_b,u_t_b,Bi1 Se1 I1,I1,4.562371310977122,0.4671870320543884,0.114474856699837,4.16067444828903,0.0182690387558258,2.5201757586487057,0.0,-10.620409591999566,-0.3283326096150887,5.402335370850892,-1.5199503562185843,3.882385014632307,3.065,6513.0,135.66666666666666,10.0,4.666666666666667,20.666666666666668,2.0,2.41,138.28162333333333,1.3833333333333335,21.15,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
29,3528594b28f22275b34fc04f52ff658fu_t_b,u_t_b,Sb1 Te1 Cl1,Cl1,4.932315156771154,0.3969798824747728,0.0,4.194510936827191,0.1009571534652608,1.5917725113705252,0.0,-10.794891618007451,-0.4662795072832567,5.91858806871571,-2.2316568625635127,3.6869312061521975,4.76,4313.404666666666,126.33333333333331,6.666666666666667,0.0,12.666666666666666,2.0,2.436666666666667,94.93766666666666,1.2833333333333332,18.680000000000003,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
30,e830e61e821f8e6f548a03edb602132bu_t_b,u_t_b,Sb1 S1 I1,I1,5.10691179827737,0.4485893549776744,0.2021439410151314,3.976918969564193,-0.0072745925287972,1.8666680695126687,0.0,-10.366485803029043,-0.1346147093019851,5.360360625360886,-1.6155046441119338,3.744855981248952,4.841666666666667,4532.333333333333,127.66666666666669,6.666666666666667,0.0,12.666666666666666,2.0,2.43,93.57649,1.2833333333333334,19.813333333333333,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
31,42ee590c076bd0a45d9969574ce5c9b1u_t_b,u_t_b,Nb1 Te1 Se1,Te1,7.347408401862832,0.4375455769266548,0.0124443846291756,3.585202446410736,-0.0144541664670517,2.45015343588247,2.888191401589577,-18.984904772689536,-0.656961020013636,5.021652623134988,-0.6756020305193321,4.346050592615655,8.323333333333332,6543.0,140.66666666666666,8.0,0.0,12.333333333333334,1.3333333333333333,2.083333333333333,99.82212666666663,1.3333333333333333,15.903333333333334,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.75885,8570.0,164.0,5.0,1.6,92.90638,1.45,10.83,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
32,def00e51d01e1846f5127e4c68c54d2bu_t_b,u_t_b,Te1 W1 Se1,Te1,7.785100607191239,0.4399598619174213,0.0415396825266889,3.432828139765317,-0.0382832186810658,3.484000938241026,0.0,-19.143424909433765,-0.3235311687940552,3.921042864361554,0.5891232908495238,4.510166155211078,6.789999999999999,10103.0,140.0,8.0,4.666666666666667,17.333333333333332,1.3333333333333333,2.3366666666666664,130.13333333333333,1.3,15.45,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,7.86403,19250.0,162.0,20.0,2.36,183.84,1.35,9.47,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
33,9c58445709cd2f181941592249dbf4ffu_t_b,u_t_b,As1 Se1 Cl1,Cl1,4.893740811989761,0.3742091028442079,0.0038895933085448,3.7563621659933073,0.0760743329957582,1.3194074302905403,0.0,-11.076402293234985,-0.3817983793967314,6.100073695621359,-2.4602324078826583,3.639841287738701,3.42,3516.404666666667,113.66666666666669,6.666666666666667,0.0,12.666666666666666,2.0,2.6300000000000003,63.11153333333333,1.1,15.586666666666668,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
34,45f80856848cbb78654f5b43a1512770u_t_b,u_t_b,Bi1 Se1 Cl1,Cl1,3.4833090794604984,0.4033512139677288,0.1194893126149985,4.028864755736374,0.0835972266984097,2.095262074123707,0.0,-11.62648447253406,-0.5614679649398635,6.324295207867708,-2.287408009302466,4.036887198565243,2.1166666666666667,4867.404666666666,123.33333333333331,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.5766666666666667,107.7978,1.25,18.37333333333333,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
35,57cc3db25c11bb6c0427e8ee10c109e5u_t_b,u_t_b,Bi1 Se1 I1,I1,4.963943681970351,0.4404283165587789,0.0,4.272419362734476,-0.00708357512444,2.234713379023828,0.0,-10.963834162099078,-0.4428074663149258,5.168003454319298,-1.9062752422919371,3.261728212027361,3.065,6513.0,135.66666666666666,10.0,4.666666666666667,20.666666666666668,2.0,2.41,138.28162333333333,1.3833333333333335,21.15,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
36,bae97ac3e6c062bfa6be34f3b00d5f03u_t_b,u_t_b,Zr1 Bi1 Sb1,Sb1,54.22279832310311,0.6228660110962863,0.2872340459336163,3.345293806176286,0.0329647332645555,3.707585148057887,1.3534678814648848,-17.088269180071418,-0.2016528073018809,4.909278868779792,0.8138023533423842,5.723081222122175,8.299999999999999,7662.666666666667,154.0,7.333333333333333,4.666666666666667,16.0,2.0,1.8,140.6548,1.5333333333333334,17.84,0.4,9780.0,3.0,10.0,29.0,2.02,1.6,21.31,6.6339,6511.0,175.0,4.0,1.33,91.224,1.55,14.02,6.6,6697.0,3.0,10.0,15.0,2.05,1.45,18.19
37,6217236d53cc80c814a9624de33b3d05u_t_b,u_t_b,V1 Br1 Cl1,Cl1,1.6653038703635263,0.3091072533817345,0.0096198102510978,3.74908077757764,0.0143058652523535,1.1633826714426208,0.0,-14.920058744798972,-1.0087828941708896,4.051685156184051,-1.165427023949081,2.8862581322349694,5.876666666666666,3077.738,125.0,4.333333333333333,0.0,9.666666666666666,0.6666666666666666,2.583333333333333,55.43283333333333,1.1666666666666667,15.163333333333334,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78,6.74619,6110.0,153.0,5.0,1.63,50.9415,1.35,8.32,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
38,f22fd613c196f13c9cd90e2839f8ec84u_t_b,u_t_b,Sb1 S1 I1,I1,5.460583655648199,0.4203400610717384,0.0582916632742467,4.083315508335077,-0.0316431171444009,1.655564036958986,0.0,-10.7980426362517,-0.2784669870428698,4.888072975293794,-1.777834690809958,3.1102382844838363,4.841666666666667,4532.333333333333,127.66666666666669,6.666666666666667,0.0,12.666666666666666,2.0,2.43,93.57649,1.2833333333333334,19.813333333333333,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,8.60839,6697.0,139.0,15.0,2.05,121.76,1.45,18.19,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
39,97a87aa138c30ab25a047e23c5f34115u_t_b,u_t_b,Ti1 Te1 S1,Te1,13.50385749634256,0.4123796846638347,0.1096473767798069,3.5456344892610145,-0.0175564587539561,1.736079953803643,0.0,-16.735705791978464,-0.921026827727644,5.1119731199416965,-1.2120924821433132,3.899880637798384,7.666666666666667,4235.666666666667,134.33333333333334,4.0,0.0,8.666666666666666,1.3333333333333333,2.0733333333333337,69.17733333333332,1.2666666666666666,15.543333333333337,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
40,44e0326d045747dacf8a941481f9b3a7u_t_b,u_t_b,Te1 As1 I1,I1,8.457448812870828,0.4522318799338834,0.0,4.087693685671792,0.0441118389209858,1.9385862645022356,0.0,-9.717994882794184,-0.1238834817116772,5.073041352334999,-1.4285638284639453,3.644477523871054,4.944999999999999,5635.666666666667,132.0,10.0,0.0,16.0,2.0,2.313333333333333,109.80869,1.3166666666666669,19.71,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
